title,date,url
2021年4月杨浦区环境信息公开环境空气质量状况,2021.05.07,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20210609/383370.html
2021年4月杨浦区环境信息公开污染源监督监测达标率统计,2021.05.07,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20210609/383371.html
2021年4月杨浦区环境信息公开地表水质量状况,2021.05.07,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20210609/383369.html
2021年3月杨浦区环境信息公开地表水质量状况,2021.04.02,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20210609/383366.html
2021年3月杨浦区环境信息公开环境空气质量状况,2021.04.02,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20210609/383367.html
2021年3月杨浦区环境信息公开污染源监督监测达标率统计,2021.04.02,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20210609/383368.html
2021年2月杨浦区环境信息公开地表水质量状况,2021.03.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20210319/376715.html
2021年2月杨浦区环境信息公开环境空气质量状况,2021.03.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20210319/376714.html
2021年2月杨浦区环境信息公开污染源监督监测达标率统计,2021.03.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20210319/376713.html
2021年1月杨浦区环境信息公开环境空气质量状况,2021.02.24,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20210224/375182.html
2021年1月杨浦区环境信息公开地表水质量状况,2021.02.24,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20210224/375183.html
2021年1月杨浦区环境信息公开污染源监督监测达标率统计,2021.02.24,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20210224/375181.html
2020年12月杨浦区环境信息公开污染源监督监测达标率统计,2021.01.22,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20210122/373676.html
2020年12月杨浦区环境信息公开环境空气质量状况,2021.01.22,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20210122/373677.html
2020年12月杨浦区环境信息公开地表水质量状况,2021.01.22,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20210122/373678.html
2020年11月杨浦区环境信息公开污染源监督监测达标率统计,2020.12.18,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20201218/371713.html
2020年11月杨浦区环境信息公开环境空气质量状况,2020.12.18,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20201218/371714.html
2020年11月杨浦区环境信息公开地表水质量状况,2020.12.18,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20201218/371715.html
2020年10月杨浦区环境信息公开地表水质量状况,2020.11.16,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20201116/369240.html
2020年10月杨浦区环境信息公开环境空气质量状况,2020.11.16,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20201116/369241.html
2020年10月杨浦区环境信息公开污染源监督监测达标率统计,2020.11.16,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20201116/369239.html
2020年9月杨浦区环境信息公开污染源监督监测达标率统计,2020.10.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20201019/366513.html
2020年9月杨浦区环境信息公开声环境质量状况,2020.10.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20201019/366514.html
2020年9月杨浦区环境信息公开环境空气质量状况,2020.10.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20201019/366515.html
2020年9月杨浦区环境信息公开地表水质量状况,2020.10.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20201019/366516.html
2020年8月杨浦区环境信息公开地表水质量状况,2020.09.14,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200914/364361.html
2020年8月杨浦区环境信息公开环境空气质量状况,2020.09.14,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200914/364369.html
2020年8月杨浦区环境信息公开污染源监督监测达标率统计,2020.09.14,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200914/364379.html
2020年7月杨浦区环境信息公开污染源监督监测达标率统计,2020.08.17,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200817/362345.html
2020年7月杨浦区环境信息公开环境空气质量状况,2020.08.17,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200817/362346.html
2020年7月杨浦区环境信息公开 地表水环境质量,2020.08.17,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200817/362347.html
2020年6月杨浦区环境信息公开环境空气质量状况,2020.07.22,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200722/360544.html
2020年6月杨浦区环境信息公开 地表水环境质量,2020.07.22,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200722/360543.html
2020年6月杨浦区环境信息公开污染源监督监测达标率统计,2020.07.22,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200722/360542.html
2020年5月杨浦区环境信息公开污染源监督监测达标率统计,2020.06.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200619/358423.html
2020年5月杨浦区环境信息公开声环境质量状况,2020.06.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200619/358424.html
2020年5月杨浦区环境信息公开环境空气质量状况,2020.06.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200619/358425.html
2020年5月杨浦区环境信息公开 地表水环境质量,2020.06.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200619/358426.html
2020年4月杨浦区环境信息公开地表水质量状况,2020.05.15,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200515/355873.html
2020年4月杨浦区环境信息公开环境空气质量状况,2020.05.15,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200515/355875.html
2020年4月杨浦区环境信息公开污染源监督监测达标率统计,2020.05.15,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200515/355877.html
2020年3月杨浦区环境信息公开地表水质量状况,2020.04.17,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200417/354248.html
2020年3月杨浦区环境信息公开环境空气质量状况,2020.04.17,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200417/354249.html
2020年3月杨浦区环境信息公开污染源监督监测达标率统计,2020.04.17,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200417/354250.html
2020年2月杨浦区环境信息公开污染源监督监测达标率统计,2020.03.16,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200316/352063.html
2020年2月杨浦区环境信息公开地表水质量状况,2020.03.16,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200316/352061.html
2020年2月杨浦区环境信息公开环境空气质量状况,2020.03.16,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200316/352062.html
2020年1月杨浦区环境信息公开地表水质量状况,2020.02.17,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200219/350277.html
2020年1月杨浦区环境信息公开环境空气质量状况,2020.02.17,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200219/350275.html
2020年1月杨浦区环境信息公开污染源监督监测达标率统计,2020.02.17,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200219/350276.html
2019年12月杨浦区环境信息公开地表水质量状况,2020.01.15,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200115/348205.html
2019年12月杨浦区环境信息公开污染源监督监测达标率统计,2020.01.15,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200115/348203.html
2019年12月杨浦区环境信息公开环境空气质量状况,2020.01.15,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200115/348204.html
2019年11月杨浦区环境信息公开污染源监督监测达标率统计,2019.12.06,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200115/348206.html
2019年11月杨浦区环境信息公开地表水质量状况,2019.12.06,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200115/348207.html
2019年11月杨浦区环境信息公开声环境质量状况,2019.12.06,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200115/348208.html
2019年11月杨浦区环境信息公开环境空气质量状况,2019.12.06,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20200115/348212.html
2019年10月杨浦区环境信息公开污染源监督监测达标率统计,2019.11.18,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20191118/344542.html
2019年10月杨浦区环境信息公开环境空气质量状况,2019.11.18,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20191118/344543.html
2019年10月杨浦区环境信息公开地表水质量状况,2019.11.18,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20191118/344544.html
2019年9月杨浦区环境信息公开污染源监督监测达标率统计,2019.10.23,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20191023/342477.html
2019年9月杨浦区环境信息公开环境空气质量状况,2019.10.23,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20191023/342476.html
2019年9月杨浦区环境信息公开地表水质量状况,2019.10.23,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20191023/342475.html
2019年8月杨浦区环境信息公开污染源监督监测达标率统计,2019.09.23,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190923/338802.html
2019年8月杨浦区环境信息公开声环境质量状况,2019.09.23,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190923/338803.html
2019年8月杨浦区环境信息公开环境空气质量状况,2019.09.23,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190923/338804.html
2019年8月杨浦区环境信息公开地表水质量状况,2019.09.23,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190923/338805.html
2019年7月杨浦区环境信息公开污染源监督监测达标率统计,2019.08.16,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190816/336568.html
2019年7月杨浦区环境信息公开环境空气质量状况,2019.08.16,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190816/336569.html
2019年7月杨浦区环境信息公开地表水质量状况,2019.08.16,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190816/336570.html
2019年6月杨浦区环境信息公开地表水质量状况,2019.07.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190719/334990.html
2019年6月杨浦区环境信息公开环境空气质量状况,2019.07.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190719/334989.html
2019年6月杨浦区环境信息公开污染源监督监测达标率统计,2019.07.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190719/334988.html
2019年5月杨浦区环境信息公开污染源监督监测达标率统计,2019.06.24,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190624/333044.html
2019年5月杨浦区环境信息公开环境空气质量状况,2019.06.24,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190624/333046.html
2019年5月杨浦区环境信息公开地表水质量状况,2019.06.24,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190624/333048.html
2019年4月杨浦区环境信息公开地表水质量状况,2019.05.22,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190522/330117.html
2019年4月杨浦区环境信息公开环境空气质量状况,2019.05.22,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190522/330119.html
2019年4月杨浦区环境信息公开污染源监督监测达标率统计,2019.05.22,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190522/330131.html
2019年3月杨浦区环境信息公开环境空气质量状况,2019.04.24,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190424/327081.html
2019年3月杨浦区环境信息公开地表水质量状况,2019.04.24,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190424/327083.html
2019年3月杨浦区环境信息公开污染源监督监测达标率统计,2019.04.24,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190424/327085.html
2019年2月杨浦区环境信息公开声环境质量状况,2019.04.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190403/324805.html
2019年2月杨浦区环境信息公开污染源监督监测达标率统计,2019.04.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190403/324807.html
2019年2月杨浦区环境信息公开地表水质量状况,2019.04.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190403/324801.html
2019年2月杨浦区环境信息公开环境空气质量状况,2019.04.03,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190403/324803.html
2019年1月杨浦区环境信息公开环境空气质量状况,2019.02.20,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190403/324795.html
2019年1月杨浦区环境信息公开地表水质量状况,2019.02.20,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190403/324797.html
2019年1月杨浦区环境信息公开污染源监督监测达标率统计,2019.02.20,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190403/324799.html
2018年12月杨浦区环境信息公开地表水质量状况,2019.01.23,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190123/317591.html
2018年12月杨浦区环境信息公开环境空气质量状况,2019.01.23,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190123/317593.html
2018年12月杨浦区环境信息公开污染源监督监测达标率统计,2019.01.23,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20190123/317595.html
2018年11月杨浦区环境信息公开声环境质量状况,2018.12.21,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181221/314397.html
2018年11月杨浦区环境信息公开污染源监督监测达标率统计,2018.12.21,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181221/314399.html
2018年11月杨浦区环境信息公开环境空气质量状况,2018.12.21,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181221/314395.html
2018年11月杨浦区环境信息公开地表水质量状况,2018.12.21,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181221/314393.html
2018年10月杨浦区环境信息公开污染源监督监测达标率统计,2018.11.21,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280024.html
2018年10月杨浦区环境信息公开环境空气质量状况,2018.11.21,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279926.html
2018年10月杨浦区环境信息公开地表水质量状况,2018.11.21,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279983.html
2018年9月杨浦区环境信息公开污染源监督监测达标率统计,2018.10.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280023.html
2018年9月杨浦区环境信息公开环境空气质量状况,2018.10.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279925.html
2018年9月杨浦区环境信息公开地表水质量状况,2018.10.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279982.html
2018年8月杨浦区环境信息公开地表水质量状况,2018.10.10,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279981.html
2018年7月杨浦区环境信息公开环境空气质量状况,2018.10.10,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279923.html
2018年7月杨浦区环境信息公开污染源监督监测达标率统计,2018.10.10,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280021.html
2018年8月杨浦区环境信息公开污染源监督监测达标率统计,2018.10.10,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280022.html
2018年7月杨浦区环境信息公开地表水质量状况,2018.10.10,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279980.html
2018年8月杨浦区环境信息公开声环境质量状况,2018.10.10,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279940.html
2018年8月杨浦区环境信息公开环境空气质量状况,2018.10.10,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279924.html
2018年6月杨浦区环境信息公开地表水质量状况,2018.07.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279979.html
2018年6月杨浦区环境信息公开污染源监督监测达标率统计,2018.07.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280020.html
2018年6月杨浦区环境信息公开环境空气质量状况,2018.07.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279922.html
2018年5月杨浦区环境信息公开环境空气质量状况,2018.06.22,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279921.html
2018年5月杨浦区环境信息公开声环境质量状况,2018.06.22,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279939.html
2018年5月杨浦区环境信息公开地表水质量状况,2018.06.22,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279978.html
2018年5月杨浦区环境信息公开 污染源监督监测统计,2018.06.22,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280019.html
区域噪声和道路噪声测点,2018.06.01,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc-jcdwfbt/20181127/279884.html
2018年4月杨浦区环境信息公开地表水质量状况,2018.05.17,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279977.html
2018年4月杨浦区环境信息公开污染源监督监测达标率统计,2018.05.17,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280018.html
2018年4月杨浦区环境信息公开环境空气质量状况,2018.05.17,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279920.html
2018年3月杨浦区环境信息公开 地表水环境质量,2018.04.20,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279976.html
2018年3月杨浦区环境信息公开 环境空气质量,2018.04.20,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279919.html
2018年3月杨浦区环境信息公开 污染源监督监测统计,2018.04.20,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280017.html
2018年2月杨浦区环境信息公开环境空气质量状况,2018.03.26,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279918.html
2018年2月杨浦区环境信息公开声环境质量状况,2018.03.26,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279938.html
2018年2月杨浦区环境信息公开地表水质量状况,2018.03.26,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279975.html
2017年2月杨浦区环境信息公开污染源监督监测达标率统计,2018.03.26,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280016.html
2018年1月杨浦区环境信息公开环境空气质量状况,2018.02.26,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279917.html
2018年1月杨浦区环境信息公开地表水质量状况,2018.02.26,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279974.html
2018年1月杨浦区环境信息公开污染源监督监测达标率统计,2018.02.26,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280015.html
2017年12月杨浦区环境信息公开污染源监督监测达标率统计,2018.01.24,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280014.html
2017年12月杨浦区环境信息公开地表水质量状况,2018.01.24,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279973.html
2017年12月杨浦区环境信息公开环境空气质量状况,2018.01.24,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279916.html
2017年11月杨浦区环境信息公开环境空气质量状况,2017.12.27,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279915.html
2017年11月杨浦区环境信息公开声环境质量状况,2017.12.27,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279937.html
2017年11月杨浦区环境信息公开地表水质量状况,2017.12.27,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279972.html
2017年11月杨浦区环境信息公开污染源监督监测达标率统计,2017.12.27,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280013.html
2017年10月杨浦区环境信息公开环境空气质量状况,2017.11.20,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279914.html
2017年10月杨浦区环境信息公开地表水质量状况,2017.11.20,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279971.html
2017年10月杨浦区环境信息公开污染源监督监测达标率统计,2017.11.20,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280012.html
2017年9月杨浦区环境信息公开环境空气质量状况,2017.10.25,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279913.html
2017年9月杨浦区环境信息公开地表水质量状况,2017.10.25,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279970.html
2017年9月杨浦区环境信息公开污染源监督监测达标率统计,2017.10.25,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280011.html
2017年8月杨浦区环境信息公开地表水质量状况,2017.09.20,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279969.html
2017年8月杨浦区环境信息公开污染源监督监测达标率统计,2017.09.20,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280010.html
2017年8月杨浦区环境信息公开声环境质量状况,2017.09.20,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279936.html
2017年8月杨浦区环境信息公开环境空气质量状况,2017.09.20,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279912.html
2017年7月杨浦区环境信息公开环境空气质量状况,2017.09.01,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279911.html
2017年7月杨浦区环境信息公开污染源监督监测达标率统计,2017.09.01,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280009.html
2017年7月杨浦区环境信息公开地表水质量状况,2017.09.01,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279968.html
2017年6月杨浦区环境信息公开环境空气质量状况,2017.07.26,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279910.html
2017年6月杨浦区环境信息公开污染源监督监测达标率统计,2017.07.26,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280008.html
2017年6月杨浦区环境信息公开地表水质量状况,2017.07.26,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279967.html
2017年5月杨浦区环境信息公开环境空气质量状况,2017.06.21,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279909.html
2017年5月杨浦区环境信息公开声环境质量状况,2017.06.21,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279935.html
2017年5月杨浦区环境信息公开地表水质量状况,2017.06.21,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279966.html
2017年5月杨浦区环境信息公开污染源监督监测达标率统计,2017.06.21,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280007.html
2017年4月杨浦区环境信息公开地表水质量状况,2017.05.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279965.html
2017年4月杨浦区环境信息公开污染源监督监测达标率统计,2017.05.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280006.html
2017年4月杨浦区环境信息公开环境空气质量状况,2017.05.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279908.html
2017年3月杨浦区环境信息公开环境空气质量状况,2017.04.21,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279907.html
2017年3月杨浦区环境信息公开地表水质量状况,2017.04.21,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279964.html
2017年3月杨浦区环境信息公开污染源监督监测达标率统计,2017.04.21,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280005.html
2017年2月杨浦区环境信息公开环境空气质量状况,2017.03.24,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279906.html
2017年2月杨浦区环境信息公开声环境质量状况,2017.03.24,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279934.html
2017年2月杨浦区环境信息公开地表水质量状况,2017.03.24,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279963.html
2017年2月杨浦区环境信息公开污染源监督监测达标率统计,2017.03.24,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280004.html
2017年1月杨浦区环境信息公开地表水质量状况,2017.02.20,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279962.html
2017年1月杨浦区环境信息公开污染源监督监测达标率统计,2017.02.20,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280003.html
2017年1月杨浦区环境信息公开环境空气质量状况,2017.02.20,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279905.html
2016年12月杨浦区环境信息公开环境空气质量状况,2017.01.18,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279904.html
2016年12月杨浦区环境信息公开地表水质量状况,2017.01.18,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279961.html
2016年12月杨浦区环境信息公开污染源监督监测达标率统计,2017.01.18,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280002.html
2016年11月杨浦区环境信息公开环境空气质量状况,2016.12.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279903.html
2016年11月月杨浦区环境信息公开声环境质量状况,2016.12.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279933.html
2016年11月杨浦区环境信息公开地表水质量状况,2016.12.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/279960.html
2016年11月杨浦区环境信息公开污染源监督监测达标率统计,2016.12.19,https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-hjjc/20181127/280001.html
